epoch,ae_loss,rec_loss,commit_loss,vq_loss,lpips_loss,wasserstein_loss,d_loss,g_loss,perplexity,codebook_utilization,quant_1,quant_2,quant_3,quant_4,quant_5,quant_6,quant_7,quant_8,quant_9,quant_10
156,0.2553408703469968,0.07083090098622517,0.006168184295337606,0.026214783226614035,0.15534967527939722,0.06522207247987116,0.0038349700239100806,3.550494683967842,7088.935434194712,0.9341979533324748,0.31777466735342047,0.2763687049076234,0.22814738283773045,0.18381748689618302,0.1534624768919124,0.12725578226667622,0.09802768327595987,0.0810116775361173,0.06623342439477697,0.026214783226614035
157,0.2549933047740014,0.07062517932101046,0.006145500432147266,0.026118376786946812,0.15529049373480863,0.06460054578334638,0.003488987726196573,3.688297707955916,7094.231637584421,0.9343064975389194,0.3174893875152637,0.27598684223798603,0.22773248213769753,0.1834126883101114,0.1530697531042955,0.1268966019754008,0.09771773702168203,0.08073727135638614,0.06598912954548776,0.026118376786946812
158,0.2551178296570813,0.07068625170287195,0.00615724541192308,0.026168292872744164,0.1553298376309566,0.06491366942368802,0.0031811919389374906,3.743761119825063,7092.95211713742,0.9342295887706044,0.31764349123060487,0.2761290391067882,0.22794288181232444,0.18365458933970866,0.15330614275111384,0.127085300469464,0.09788225941878535,0.08088654276979712,0.06611647190109933,0.026168292872744164
159,0.2539631346097359,0.07036011754074595,0.006139334089944869,0.026092169823418387,0.1546593557074393,0.06453529015974903,0.0025854121560607173,3.834610118097438,7093.114323095524,0.9343318729610234,0.31764051465542764,0.27617477682920605,0.22789329413201784,0.18354300262181314,0.15312606150850708,0.1268778860760041,0.09766478223842143,0.0806844494281671,0.06594400066923309,0.026092169823418387
160,0.25402931770780585,0.070358759515506,0.006143656885080831,0.026110541767989978,0.15470196740640388,0.06468876672315073,0.0013512505582726625,3.879465407176769,7089.973577366643,0.9341747018443796,0.3174221400485371,0.2760196360912952,0.22778907647499672,0.18349805654405238,0.1531583826183836,0.12692228797482047,0.0977193394286947,0.0807364968235021,0.06599366288946007,0.026110541767989978
161,0.25377796311954876,0.07029818374349739,0.0061405257478820315,0.026097234358990584,0.15452661054147468,0.06457562559717522,0.0010223074638269108,3.851088691543747,7091.1523213928,0.9342054429945055,0.3174044831004335,0.2760425475818334,0.22780182174383065,0.18344531983355464,0.15307347037089178,0.1268410141760613,0.09763739960807147,0.08067049383571297,0.06595042041560888,0.026097234358990584
162,0.25375193966068194,0.0702733023453763,0.006146541499829555,0.026122801292401094,0.15462747912158023,0.0647212464580715,0.0006712204159556302,3.902147207941328,7093.576045780392,0.9343066093249198,0.31783278919619956,0.2763016660571535,0.2279980794523225,0.18361674159110247,0.1532168733058395,0.12695622412767602,0.09774046919339306,0.08076725056865713,0.06602485890708346,0.026122801292401094
163,0.2541266286766136,0.07032496823959954,0.006171599495303118,0.026229297749070457,0.15479445703082031,0.06523605451096982,0.0005946959681936445,4.023439477214883,7094.435065748054,0.9344671340215773,0.31833176685995235,0.2768163771638067,0.22855200722213193,0.18411264153736415,0.15365886483546143,0.1273602544715553,0.0980710618525416,0.081042746757413,0.06625489429348991,0.026229297749070457
164,0.2529494197486521,0.0699245287276013,0.006131202118102829,0.026057608920275727,0.15432005391998604,0.06431317623472695,0.000388726790564236,4.112072404051002,7092.693976433722,0.9344249906994048,0.3178894969569894,0.2763618229728042,0.22798898152925157,0.18353823788000115,0.15309870690653177,0.1268000831561429,0.09756303515844729,0.08060176418104888,0.06587838383575717,0.026057608920275727
165,0.253262477125222,0.07005100697278976,0.006140624974673484,0.026097656043430607,0.1544996793398927,0.06450856337153213,0.0002187633397916827,4.172208547810495,7094.374606513278,0.9342670370807578,0.3182758721676502,0.2767979765768016,0.2283101886128768,0.18376541394235452,0.1532375787695249,0.12689605050962485,0.0976352613596689,0.08067455528911217,0.06595871967328337,0.026097656043430607
166,0.2527239618775172,0.06987604696726624,0.006141526073613119,0.026101485778314944,0.15421432379510377,0.06456813109090258,0.00014378463646921665,4.138528431291546,7092.880171667525,0.9342177394545559,0.31859922611014746,0.27690528125771674,0.22843859893280072,0.18389917593517582,0.15335508487818442,0.12700873195797532,0.09771050705195783,0.08071576979952855,0.06597739490151623,0.026101485778314944
167,0.2525219529212176,0.06976394290479766,0.0061446743328192515,0.026114865813417966,0.1540719339753682,0.06453243976001774,0.00017417354580151194,4.253332120594961,7097.13919145633,0.9343826238052312,0.31899332312437206,0.27717479102777476,0.22858210472942708,0.18394956770506535,0.15336127781169318,0.12699584268552044,0.09768744002713825,0.08068414780246469,0.0659587341377805,0.026114865813417966
168,0.2518378971588044,0.0696246629655907,0.006124684046408087,0.026029907235186615,0.15370056800025722,0.06423786049879296,6.015603673123878e-05,4.228356746090201,7097.715414305746,0.9341625171703297,0.31879355046120317,0.2770296837929841,0.22849153544439937,0.18386685971047853,0.15324522936955476,0.12685140682172863,0.09753788178002004,0.08053138601037609,0.065815077248565,0.026029907235186615
169,0.25226728517166425,0.06967215248871417,0.00612155690059175,0.02601661677079978,0.1541264763190633,0.06416241527149529,6.862247655371617e-05,4.33757621377379,7097.781280405792,0.934266366364755,0.3188995500623962,0.2772015299334194,0.22862408340195597,0.18394332329978,0.1532842407733093,0.12684097136933725,0.0975052052528867,0.08050125305141721,0.0657845517968411,0.02601661677079978
